"osm_id","source","damage_event","damage_date","name","damage_type","destroyed_building","addr_full","addr_housenumber","addr_city","building","addr_street","longitude","latitude","geom_type"
1147205361,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3675238209003,36.4731971145179,"POLYGON"
1140264844,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3661399744775,36.4728789785175,"POLYGON"
1142102283,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3699518571475,36.4946566200404,"POLYGON"
1143905240,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.340484712216,36.4925484226365,"POLYGON"
1148971304,"microsoft/BuildingFootprints","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5144979996065,36.8012217514315,"POLYGON"
1141856984,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.51901215,36.79630885,"POLYGON"
1142273691,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5257316004055,36.7932226267353,"POLYGON"
1148967948,"microsoft/BuildingFootprints","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5159218387982,36.8010161306861,"POLYGON"
1139094802,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5902867,36.8988693,"POLYGON"
1139094801,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5902367,36.89894,"POLYGON"
1139068081,"microsoft/BuildingFootprints","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5709643147193,36.9254358257855,"POLYGON"
1148773336,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5181665137564,36.8014869802672,"POLYGON"
1139094809,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5906001659596,36.8988369991104,"POLYGON"
1138472678,"OpenAerialMap","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.1688389,36.5825725,"POLYGON"
1138472679,"OpenAerialMap","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.16867425,36.58251215,"POLYGON"
1138702711,"OpenAerialMap","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.1583802804781,36.5692349612298,"POLYGON"
1140068633,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.1658525434584,36.2470504718988,"POLYGON"
1138864471,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.1781991406175,36.2381119164046,"POLYGON"
1140387971,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.1750568514039,36.2408885216894,"POLYGON"
1141535954,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.1739970572525,36.2411839878757,"POLYGON"
1142122885,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.34482,36.4838091,"POLYGON"
1141562794,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3435413243433,36.4977407424707,"POLYGON"
1141562795,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3436404479204,36.4976035272726,"POLYGON"
1146128160,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9321232165183,37.5850550832449,"POLYGON"
1146128161,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9322158,37.5852304,"POLYGON"
1143162415,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.3524888683738,36.4987203473561,"POLYGON"
1143075534,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3531912915003,36.4998981246609,"POLYGON"
1143810880,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3510991559004,36.5018301810563,"POLYGON"
1146512134,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.35133387436,36.5020378873622,"POLYGON"
1145357860,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.93242285,37.5816038,"POLYGON"
592991299,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","Altunbaşlar A","earthquake","yes",NA,"","","","",36.8663388,37.59156815,"POLYGON"
1146129200,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9313451270096,37.587900939963,"POLYGON"
584188748,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","Penta Park 3","earthquake","yes",NA,"","","","",36.8796769500639,37.5884210841666,"POLYGON"
584188750,"HGM","#TürkiyeEQ060223","2023-02-06","Penta Park 1","earthquake","yes",NA,"","","","",36.88058806385,37.5883699242373,"POLYGON"
1148452182,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.9373537372904,37.5940767916318,"POLYGON"
720297017,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8674038,37.5911212,"POLYGON"
1147140222,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9317889869672,37.5888674147244,"POLYGON"
1143185166,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3641009,36.4984214,"POLYGON"
1146782227,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9070623518877,37.5889235992734,"POLYGON"
601248243,"HGM","#TürkiyeEQ060223","2023-02-06","Haydar Bey Apartmanı","earthquake","yes",NA,"","","","",36.8982959,37.58700615,"POLYGON"
1146437449,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.3521625,36.48675175,"POLYGON"
1139743867,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.16239645,36.2457139,"POLYGON"
1141345198,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.1689144368067,36.2427104206931,"POLYGON"
1141535966,"cscrc","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.17348785,36.2414005,"POLYGON"
1146838161,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.8932415393299,37.5786296210071,"POLYGON"
1139697860,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.638557008734,37.0248421773266,"POLYGON"
1146832113,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.9120538374485,37.5836973270459,"POLYGON"
392723247,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",38.2507548040282,37.7474199734181,"POLYGON"
392723246,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",38.2502616591569,37.7474109762307,"POLYGON"
392723245,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",38.2498880418685,37.7471047500193,"POLYGON"
1145119467,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9283737059142,37.5783701323555,"POLYGON"
226565261,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","Bahçelievler Camii","earthquake","yes",NA,"","Kahramanmaraş","mosque","",36.9308805980787,37.5772830481485,"POLYGON"
1143823768,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.92846905,37.5778537,"POLYGON"
378425944,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.9303754828773,37.578661997859,"POLYGON"
1144024332,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.926780544421,37.5712180264834,"POLYGON"
472863189,"SkySat","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.925646521002,37.5744237002803,"POLYGON"
596079558,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","Proton Apt.","earthquake","yes",NA,"53","","","",36.8827573872259,37.5825808302168,"POLYGON"
598114997,"HGM","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8836098417864,37.5890332267408,"POLYGON"
741870982,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8801241349143,37.5827124278602,"POLYGON"
1146085391,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.9291735254753,37.5816977526439,"POLYGON"
1140687421,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",37.2019932,38.19962895,"POLYGON"
1141317705,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2079520675697,38.1969189941621,"POLYGON"
1141353429,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2013492861549,38.1883936376021,"POLYGON"
1141584645,"","#TürkiyeEQ060223","2023-02-06","saray pastanesi","earthquake","yes",NA,"","","","",37.2146875,38.1925226,"POLYGON"
1141584646,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2148183615342,38.1922626174896,"POLYGON"
1141584654,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2156105374715,38.1925539466038,"POLYGON"
1141584655,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2151358356254,38.1926596729959,"POLYGON"
1141584656,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2153584084899,38.1923310371981,"POLYGON"
1141448855,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2170002060929,38.1897343490019,"POLYGON"
1141448850,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2171506603969,38.1929413352568,"POLYGON"
1140784673,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2180733788289,38.1948120714015,"POLYGON"
1141461217,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2202542619941,38.1947622192291,"POLYGON"
1141049974,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1974295909647,38.2014244482204,"POLYGON"
1141049978,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1970389564347,38.201156905595,"POLYGON"
1140764764,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1971348197391,38.203801229487,"POLYGON"
1141049988,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1953217314867,38.2013156855452,"POLYGON"
1146174448,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1955958323364,38.2022762416511,"POLYGON"
1146257536,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1979591674076,38.2030440524568,"POLYGON"
1146257537,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1977862,38.20304305,"POLYGON"
1140608405,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1910890976787,38.2039600125714,"POLYGON"
1141365274,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.185929,38.20260715,"POLYGON"
1146812329,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1938796650799,38.1985433542713,"POLYGON"
1140608413,"mapillary","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1931486880139,38.2061544205655,"POLYGON"
1140591513,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1935555817342,38.2061636522401,"POLYGON"
1140591515,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1927491990302,38.2058015828195,"POLYGON"
1140591516,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1932697433862,38.2062956242295,"POLYGON"
1140612913,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1904565,38.2061814,"POLYGON"
1146055409,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1892041287805,38.2051400291114,"POLYGON"
1140609724,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1881360657329,38.2059940100239,"POLYGON"
1140678309,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1915747,38.20808985,"POLYGON"
1141461679,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1989775111196,38.1864257142999,"POLYGON"
1145472795,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.19826835,38.1980532,"POLYGON"
1147205010,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.18057615,38.2091475,"POLYGON"
1147205011,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1806387,38.2090281,"POLYGON"
1146530237,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.20930865,38.1812884,"POLYGON"
1140609755,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1832509931345,38.2043355086371,"POLYGON"
861032718,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1816300946929,38.2056516698351,"POLYGON"
1147073088,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1989469982382,38.2101272335,"POLYGON"
1140830743,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.19585565,38.21171045,"POLYGON"
1145341961,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.93655795,38.2381069,"POLYGON"
1140287276,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.1766853792873,38.2171708981057,"POLYGON"
1145037840,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.8780444731613,38.093978415435,"POLYGON"
1145037868,"","#TurkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.8762182821213,38.0926450635837,"POLYGON"
1145037869,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.8762696892632,38.0928250921505,"POLYGON"
1145037880,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.8755553,38.0920818,"POLYGON"
1145037879,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.8754996572918,38.0923493319618,"POLYGON"
1145037862,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.8757273748958,38.0927022725745,"POLYGON"
1145037860,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.8760298529246,38.0925431685853,"POLYGON"
1139146569,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9070818738546,37.3789926370553,"POLYGON"
1144157323,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8611165745883,37.3807290585791,"POLYGON"
1144286597,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8485381478921,37.3826351566555,"POLYGON"
1142156517,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8541220445127,37.3795714259982,"POLYGON"
1144108898,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8565426039443,37.3891815320044,"POLYGON"
1139077764,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9643184498463,37.3915729394177,"POLYGON"
1139082263,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.9655431824187,37.3926218627184,"POLYGON"
1140390768,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.4529505042384,37.2475760682197,"POLYGON"
1139189334,"microsoft/BuildingFootprints","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.78146325,37.2692477,"POLYGON"
1139527143,"microsoft/BuildingFootprints","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7826991911786,37.2721151799335,"POLYGON"
1144274598,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.5796999834242,37.201542250495,"POLYGON"
670391012,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7683251040826,37.2555084828026,"POLYGON"
670391033,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7691211680769,37.2537437450779,"POLYGON"
1149574227,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.76836825,37.25721135,"POLYGON"
1149574229,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7700448478838,37.2548442800738,"POLYGON"
1149574231,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7694002,37.2548993,"POLYGON"
1149574242,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7735871666504,37.2534443499552,"POLYGON"
1149574178,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.775494874582,37.2593941962109,"POLYGON"
1149574202,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7673477,37.258623,"POLYGON"
1149574233,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7686297809062,37.2550935658918,"POLYGON"
1143625048,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.387304745159,37.1317847654852,"POLYGON"
1141370238,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.2126003788867,38.1994726127466,"POLYGON"
1143239515,"CopernicusEMS","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",37.3830203329396,37.1284456745242,"POLYGON"
1139158185,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7766492492004,37.260178472495,"POLYGON"
1139189306,"microsoft/BuildingFootprints","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7785744130827,37.2682324733247,"POLYGON"
1139189338,"microsoft/BuildingFootprints","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7800775139923,37.2691694815618,"POLYGON"
1149574169,"maxar Premium","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.778935469185,37.2600538450264,"POLYGON"
1149574170,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7765767999154,37.26054865465,"POLYGON"
1149574172,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.77577315,37.26047705,"POLYGON"
1149574182,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","yes","",36.7740914121157,37.2591833696988,"POLYGON"
1149574183,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.7729897,37.2594993,"POLYGON"
1143903485,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.8504201,37.39197865,"POLYGON"
1139290316,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.634472487681,37.0202756422123,"POLYGON"
1138767207,"cscrs","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.6226343180013,36.9954932165154,"POLYGON"
1138750216,"","#TürkiyeEQ060223","2023-02-06","","earthquake","yes",NA,"","","","",36.6228154221786,36.9972828880583,"POLYGON"
